교습형태,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교습소명,교습소주소,분야구분,교습계열,교습과정,2016(1),2016(2),2016(3),2016(4),2016(5),2016(6),2016(7),2016(8),2016(9),2016(10),2016(11),2016(12),2017(1),2017(2),2017(3),2017(4),2017(5),2017(6),2017(7),2017(8),2017(9),2017(10),2017(11),2017(12),2018(1),2018(2),2018(3),2018(4),2018(5),2018(6),2018(7),2018(8),2018(9),2018(10),2018(11),2018(12)
윤선음악교습소,서울특별시 관악구 난곡로24길 6 2층 (신림동),예능(대),예능(중),음악," 342,000 "," 5,626,000 "," 646,000 "," 5,803,000 "," 5,348,000 "," 3,962,000 "," 6,694,000 "," 6,981,000 "," 1,203,000 "," 5,368,000 "," 4,440,000 "," 2,329,000 "," 2,615,000 "," 587,000 "," 2,858,000 "," 4,830,000 "," 780,000 "," 813,000 "," 1,061,000 "," 3,111,000 "," 851,000 "," 767,000 "," 6,362,000 "," 2,378,000 "," 412,000 "," 3,455,000 "," 158,000 "," 3,478,000 "," 5,083,000 "," 2,875,000 "," 3,947,000 "," 3,774,000 "," 6,850,000 "," 6,385,000 "," 6,865,000 "," 155,000 "
윤선음악교습소,서울특별시 관악구 난곡로24길 6 2층 (신림동),예능(대),예능(중),음악," 5,788,000 "," 3,841,000 "," 5,747,000 "," 5,685,000 "," 2,118,000 "," 2,609,000 "," 728,000 "," 3,317,000 "," 869,000 "," 2,655,000 "," 1,131,000 "," 879,000 "," 6,499,000 "," 3,482,000 "," 5,924,000 "," 3,910,000 "," 1,642,000 "," 5,823,000 "," 1,336,000 "," 6,338,000 "," 4,741,000 "," 2,669,000 "," 3,043,000 "," 1,956,000 "," 6,527,000 "," 5,963,000 "," 1,857,000 "," 2,608,000 "," 927,000 "," 3,435,000 "," 5,524,000 "," 4,486,000 "," 1,873,000 "," 2,044,000 "," 6,262,000 "," 2,539,000 "
윤선음악교습소,서울특별시 관악구 난곡로24길 6 2층 (신림동),예능(대),예능(중),음악," 1,398,000 "," 6,954,000 "," 6,321,000 "," 2,405,000 "," 472,000 "," 2,252,000 "," 3,048,000 "," 4,323,000 "," 1,305,000 "," 1,493,000 "," 4,514,000 "," 4,053,000 "," 4,036,000 "," 708,000 "," 6,014,000 "," 3,460,000 "," 5,539,000 "," 6,843,000 "," 5,781,000 "," 5,685,000 "," 2,543,000 "," 4,699,000 "," 4,656,000 "," 1,020,000 "," 6,547,000 "," 6,474,000 "," 2,874,000 "," 6,439,000 "," 2,700,000 "," 6,191,000 "," 5,422,000 "," 5,267,000 "," 630,000 "," 6,854,000 "," 279,000 "," 4,611,000 "
윤선음악교습소,서울특별시 관악구 난곡로24길 6 2층 (신림동),예능(대),예능(중),음악," 6,281,000 "," 5,916,000 "," 5,632,000 "," 5,841,000 "," 6,862,000 "," 5,288,000 "," 4,366,000 "," 5,442,000 "," 2,294,000 "," 326,000 "," 2,459,000 "," 6,074,000 "," 6,651,000 "," 1,419,000 "," 4,576,000 "," 2,543,000 "," 3,042,000 "," 1,068,000 "," 2,261,000 "," 6,255,000 "," 5,037,000 "," 6,765,000 "," 4,794,000 "," 4,243,000 "," 3,220,000 "," 4,101,000 "," 5,755,000 "," 1,205,000 "," 1,752,000 "," 1,581,000 "," 1,596,000 "," 1,113,000 "," 1,949,000 "," 3,720,000 "," 6,238,000 "," 3,396,000 "
윤선음악교습소,서울특별시 관악구 난곡로24길 6 2층 (신림동),예능(대),예능(중),음악," 1,876,000 "," 6,348,000 "," 4,480,000 "," 1,438,000 "," 3,051,000 "," 4,276,000 "," 3,445,000 "," 3,846,000 "," 6,817,000 "," 1,660,000 "," 3,602,000 "," 2,278,000 "," 4,929,000 "," 5,192,000 "," 5,407,000 "," 4,601,000 "," 3,893,000 "," 5,431,000 "," 1,626,000 "," 6,281,000 "," 1,074,000 "," 4,198,000 "," 620,000 "," 4,226,000 "," 6,750,000 "," 2,055,000 "," 706,000 "," 2,518,000 "," 6,835,000 "," 108,000 "," 1,339,000 "," 1,059,000 "," 6,927,000 "," 763,000 "," 3,810,000 "," 3,949,000 "
송이미술교습소,"서울특별시 관악구 문성로38길 19-11 , 2층, 앞교실 (신림동)",예능(대),예능(중),미술," 6,959,000 "," 6,671,000 "," 3,694,000 "," 5,944,000 "," 2,318,000 "," 786,000 "," 5,642,000 "," 1,603,000 "," 4,809,000 "," 5,351,000 "," 3,255,000 "," 854,000 "," 3,948,000 "," 889,000 "," 645,000 "," 1,030,000 "," 279,000 "," 2,099,000 "," 5,707,000 "," 1,268,000 "," 6,087,000 "," 6,514,000 "," 6,432,000 "," 158,000 "," 2,183,000 "," 2,835,000 "," 5,175,000 "," 1,816,000 "," 2,981,000 "," 2,961,000 "," 6,271,000 "," 2,370,000 "," 5,774,000 "," 4,645,000 "," 781,000 "," 2,732,000 "
송이미술교습소,"서울특별시 관악구 문성로38길 19-11 , 2층, 앞교실 (신림동)",예능(대),예능(중),미술," 4,803,000 "," 4,001,000 "," 1,978,000 "," 502,000 "," 6,332,000 "," 3,983,000 "," 389,000 "," 4,259,000 "," 5,715,000 "," 4,603,000 "," 5,074,000 "," 6,502,000 "," 4,911,000 "," 6,224,000 "," 3,890,000 "," 586,000 "," 5,851,000 "," 193,000 "," 2,855,000 "," 3,786,000 "," 1,817,000 "," 5,551,000 "," 5,447,000 "," 1,807,000 "," 1,111,000 "," 1,783,000 "," 5,776,000 "," 6,164,000 "," 4,306,000 "," 503,000 "," 2,263,000 "," 1,494,000 "," 2,431,000 "," 3,854,000 "," 1,564,000 "," 1,892,000 "
송이미술교습소,"서울특별시 관악구 문성로38길 19-11 , 2층, 앞교실 (신림동)",예능(대),예능(중),미술," 4,959,000 "," 6,368,000 "," 6,285,000 "," 5,438,000 "," 6,385,000 "," 3,632,000 "," 3,946,000 "," 6,711,000 "," 711,000 "," 4,065,000 "," 5,177,000 "," 3,877,000 "," 3,446,000 "," 5,501,000 "," 3,580,000 "," 813,000 "," 5,029,000 "," 1,960,000 "," 4,060,000 "," 4,728,000 "," 528,000 "," 6,730,000 "," 4,883,000 "," 1,828,000 "," 509,000 "," 2,527,000 "," 2,933,000 "," 3,379,000 "," 3,914,000 "," 5,643,000 "," 2,250,000 "," 2,407,000 "," 1,748,000 "," 4,812,000 "," 4,167,000 "," 3,345,000 "
송이미술교습소,"서울특별시 관악구 문성로38길 19-11 , 2층, 앞교실 (신림동)",예능(대),예능(중),미술," 6,733,000 "," 4,189,000 "," 1,507,000 "," 1,386,000 "," 6,981,000 "," 5,236,000 "," 2,345,000 "," 5,354,000 "," 3,651,000 "," 2,888,000 "," 3,361,000 "," 1,648,000 "," 2,325,000 "," 658,000 "," 5,838,000 "," 3,747,000 "," 6,567,000 "," 4,197,000 "," 4,467,000 "," 3,325,000 "," 3,723,000 "," 3,290,000 "," 5,085,000 "," 3,705,000 "," 3,916,000 "," 6,882,000 "," 2,268,000 "," 533,000 "," 858,000 "," 1,174,000 "," 3,427,000 "," 1,323,000 "," 3,628,000 "," 5,912,000 "," 5,892,000 "," 5,321,000 "
송이미술교습소,"서울특별시 관악구 문성로38길 19-11 , 2층, 앞교실 (신림동)",예능(대),예능(중),미술," 6,291,000 "," 5,495,000 "," 2,772,000 "," 1,673,000 "," 6,250,000 "," 5,100,000 "," 1,796,000 "," 1,491,000 "," 6,152,000 "," 6,987,000 "," 1,676,000 "," 6,578,000 "," 2,349,000 "," 4,380,000 "," 1,926,000 "," 2,146,000 "," 5,903,000 "," 2,640,000 "," 1,488,000 "," 794,000 "," 2,793,000 "," 6,587,000 "," 357,000 "," 5,077,000 "," 5,576,000 "," 3,796,000 "," 1,781,000 "," 3,342,000 "," 1,233,000 "," 6,732,000 "," 6,078,000 "," 4,479,000 "," 951,000 "," 4,832,000 "," 1,070,000 "," 5,911,000 "
송이미술교습소,"서울특별시 관악구 문성로38길 19-11 , 2층, 앞교실 (신림동)",예능(대),예능(중),미술," 1,022,000 "," 6,567,000 "," 3,116,000 "," 6,456,000 "," 6,419,000 "," 527,000 "," 485,000 "," 1,085,000 "," 1,905,000 "," 3,006,000 "," 6,489,000 "," 954,000 "," 5,172,000 "," 972,000 "," 2,049,000 "," 4,098,000 "," 959,000 "," 4,228,000 "," 1,469,000 "," 6,461,000 "," 6,984,000 "," 1,434,000 "," 6,062,000 "," 4,252,000 "," 3,007,000 "," 6,515,000 "," 6,136,000 "," 5,035,000 "," 833,000 "," 4,432,000 "," 3,336,000 "," 3,874,000 "," 125,000 "," 2,181,000 "," 321,000 "," 1,942,000 "
송이미술교습소,"서울특별시 관악구 문성로38길 19-11 , 2층, 앞교실 (신림동)",예능(대),예능(중),미술," 3,281,000 "," 2,569,000 "," 4,280,000 "," 6,369,000 "," 2,499,000 "," 6,332,000 "," 386,000 "," 1,223,000 "," 6,514,000 "," 6,319,000 "," 1,591,000 "," 6,800,000 "," 5,257,000 "," 5,000,000 "," 3,764,000 "," 3,305,000 "," 3,738,000 "," 1,636,000 "," 6,791,000 "," 4,070,000 "," 1,680,000 "," 6,732,000 "," 2,775,000 "," 2,275,000 "," 3,924,000 "," 6,851,000 "," 385,000 "," 4,670,000 "," 3,843,000 "," 2,330,000 "," 5,149,000 "," 3,695,000 "," 1,356,000 "," 6,797,000 "," 3,294,000 "," 3,374,000 "
송이미술교습소,"서울특별시 관악구 문성로38길 19-11 , 2층, 앞교실 (신림동)",예능(대),예능(중),미술," 1,098,000 "," 174,000 "," 3,769,000 "," 191,000 "," 829,000 "," 6,828,000 "," 2,446,000 "," 891,000 "," 2,458,000 "," 1,778,000 "," 5,104,000 "," 4,577,000 "," 4,565,000 "," 1,506,000 "," 5,641,000 "," 2,784,000 "," 6,377,000 "," 6,848,000 "," 4,705,000 "," 2,709,000 "," 2,934,000 "," 4,501,000 "," 6,546,000 "," 6,777,000 "," 3,815,000 "," 4,009,000 "," 1,418,000 "," 2,009,000 "," 1,326,000 "," 3,399,000 "," 2,246,000 "," 3,098,000 "," 3,357,000 "," 3,946,000 "," 1,918,000 "," 5,472,000 "
환희미술교습소,"서울특별시 동작구 양녕로22가길 67 , 3층 (상도동)",예능(대),예능(중),미술," 6,880,000 "," 3,189,000 "," 4,199,000 "," 6,367,000 "," 3,285,000 "," 1,070,000 "," 3,587,000 "," 1,784,000 "," 5,729,000 "," 2,511,000 "," 3,769,000 "," 1,286,000 "," 6,292,000 "," 2,559,000 "," 5,758,000 "," 6,412,000 "," 3,307,000 "," 685,000 "," 2,771,000 "," 2,563,000 "," 4,604,000 "," 1,803,000 "," 2,321,000 "," 150,000 "," 5,217,000 "," 5,621,000 "," 2,298,000 "," 5,110,000 "," 6,937,000 "," 2,500,000 "," 3,915,000 "," 1,829,000 "," 2,507,000 "," 1,678,000 "," 2,667,000 "," 787,000 "
환희미술교습소,"서울특별시 동작구 양녕로22가길 67 , 3층 (상도동)",예능(대),예능(중),미술," 5,417,000 "," 2,543,000 "," 3,966,000 "," 2,889,000 "," 2,367,000 "," 3,064,000 "," 6,231,000 "," 3,120,000 "," 880,000 "," 1,405,000 "," 3,251,000 "," 4,120,000 "," 2,940,000 "," 6,865,000 "," 5,125,000 "," 1,137,000 "," 1,064,000 "," 5,343,000 "," 1,422,000 "," 4,934,000 "," 3,779,000 "," 5,431,000 "," 1,528,000 "," 6,747,000 "," 1,270,000 "," 6,938,000 "," 6,253,000 "," 4,062,000 "," 1,637,000 "," 6,281,000 "," 6,272,000 "," 3,774,000 "," 1,130,000 "," 1,542,000 "," 2,328,000 "," 4,162,000 "
환희미술교습소,"서울특별시 동작구 양녕로22가길 67 , 3층 (상도동)",예능(대),예능(중),미술," 178,000 "," 6,172,000 "," 3,173,000 "," 4,872,000 "," 1,746,000 "," 4,647,000 "," 4,840,000 "," 4,299,000 "," 213,000 "," 360,000 "," 4,366,000 "," 5,694,000 "," 1,766,000 "," 6,807,000 "," 129,000 "," 2,511,000 "," 3,087,000 "," 1,924,000 "," 6,743,000 "," 5,183,000 "," 225,000 "," 5,467,000 "," 1,865,000 "," 1,287,000 "," 3,728,000 "," 5,596,000 "," 1,985,000 "," 5,522,000 "," 2,244,000 "," 3,312,000 "," 1,635,000 "," 3,873,000 "," 4,025,000 "," 3,850,000 "," 1,693,000 "," 3,772,000 "
환희미술교습소,"서울특별시 동작구 양녕로22가길 67 , 3층 (상도동)",예능(대),예능(중),미술," 5,963,000 "," 3,526,000 "," 6,845,000 "," 504,000 "," 5,635,000 "," 2,129,000 "," 3,351,000 "," 6,403,000 "," 6,060,000 "," 3,784,000 "," 1,608,000 "," 641,000 "," 5,404,000 "," 2,600,000 "," 946,000 "," 6,660,000 "," 2,682,000 "," 6,859,000 "," 5,987,000 "," 3,048,000 "," 4,236,000 "," 6,043,000 "," 2,842,000 "," 6,501,000 "," 6,674,000 "," 5,056,000 "," 350,000 "," 6,867,000 "," 1,300,000 "," 1,206,000 "," 717,000 "," 5,481,000 "," 458,000 "," 5,384,000 "," 3,224,000 "," 1,369,000 "
환희미술교습소,"서울특별시 동작구 양녕로22가길 67 , 3층 (상도동)",예능(대),예능(중),미술," 5,006,000 "," 174,000 "," 6,354,000 "," 1,543,000 "," 3,467,000 "," 1,590,000 "," 449,000 "," 3,719,000 "," 1,753,000 "," 5,600,000 "," 3,382,000 "," 2,247,000 "," 2,712,000 "," 6,428,000 "," 6,487,000 "," 4,273,000 "," 2,729,000 "," 6,324,000 "," 6,233,000 "," 3,431,000 "," 2,451,000 "," 5,442,000 "," 469,000 "," 5,826,000 "," 5,757,000 "," 2,659,000 "," 157,000 "," 3,629,000 "," 4,031,000 "," 4,513,000 "," 6,864,000 "," 4,749,000 "," 1,539,000 "," 207,000 "," 2,768,000 "," 2,134,000 "
환희미술교습소,"서울특별시 동작구 양녕로22가길 67 , 3층 (상도동)",예능(대),예능(중),미술," 4,525,000 "," 189,000 "," 2,182,000 "," 3,020,000 "," 4,535,000 "," 6,623,000 "," 6,232,000 "," 2,860,000 "," 4,039,000 "," 4,430,000 "," 4,620,000 "," 5,375,000 "," 616,000 "," 965,000 "," 4,569,000 "," 1,639,000 "," 160,000 "," 2,893,000 "," 3,661,000 "," 1,677,000 "," 1,594,000 "," 557,000 "," 1,819,000 "," 2,518,000 "," 2,831,000 "," 1,410,000 "," 691,000 "," 2,125,000 "," 3,364,000 "," 5,284,000 "," 418,000 "," 2,989,000 "," 154,000 "," 6,582,000 "," 3,104,000 "," 1,074,000 "
환희미술교습소,"서울특별시 동작구 양녕로22가길 67 , 3층 (상도동)",예능(대),예능(중),미술," 6,311,000 "," 4,234,000 "," 4,646,000 "," 4,456,000 "," 3,651,000 "," 4,532,000 "," 3,982,000 "," 3,870,000 "," 2,980,000 "," 2,076,000 "," 3,772,000 "," 3,765,000 "," 4,178,000 "," 1,979,000 "," 6,621,000 "," 1,350,000 "," 5,368,000 "," 2,560,000 "," 103,000 "," 6,615,000 "," 6,501,000 "," 2,090,000 "," 986,000 "," 6,543,000 "," 1,953,000 "," 5,065,000 "," 487,000 "," 5,052,000 "," 1,334,000 "," 3,509,000 "," 2,725,000 "," 5,567,000 "," 3,376,000 "," 5,635,000 "," 2,555,000 "," 6,066,000 "
환희미술교습소,"서울특별시 동작구 양녕로22가길 67 , 3층 (상도동)",예능(대),예능(중),미술," 1,338,000 "," 3,776,000 "," 4,752,000 "," 5,386,000 "," 5,694,000 "," 6,782,000 "," 3,753,000 "," 244,000 "," 5,150,000 "," 2,843,000 "," 4,216,000 "," 6,495,000 "," 2,190,000 "," 330,000 "," 249,000 "," 988,000 "," 5,962,000 "," 1,230,000 "," 2,227,000 "," 1,694,000 "," 3,269,000 "," 6,354,000 "," 4,584,000 "," 5,945,000 "," 4,566,000 "," 2,588,000 "," 4,617,000 "," 3,680,000 "," 2,563,000 "," 6,116,000 "," 3,426,000 "," 1,169,000 "," 2,481,000 "," 6,167,000 "," 4,755,000 "," 6,474,000 "
하이디피아노음악교습소,서울특별시 관악구 행운7길 16 1층 (봉천동),예능(대),예능(중),음악," 4,828,000 "," 3,963,000 "," 5,800,000 "," 2,252,000 "," 6,227,000 "," 4,021,000 "," 2,681,000 "," 2,300,000 "," 1,564,000 "," 4,949,000 "," 1,790,000 "," 4,481,000 "," 358,000 "," 422,000 "," 5,811,000 "," 4,666,000 "," 1,150,000 "," 4,474,000 "," 3,915,000 "," 4,534,000 "," 4,197,000 "," 1,931,000 "," 6,343,000 "," 4,973,000 "," 1,336,000 "," 3,576,000 "," 5,828,000 "," 3,051,000 "," 3,569,000 "," 1,387,000 "," 3,281,000 "," 695,000 "," 4,899,000 "," 665,000 "," 317,000 "," 4,591,000 "
하이디피아노음악교습소,서울특별시 관악구 행운7길 16 1층 (봉천동),예능(대),예능(중),음악," 4,066,000 "," 6,774,000 "," 1,876,000 "," 5,666,000 "," 429,000 "," 703,000 "," 2,507,000 "," 6,203,000 "," 2,029,000 "," 5,262,000 "," 3,645,000 "," 6,597,000 "," 4,239,000 "," 711,000 "," 2,998,000 "," 2,155,000 "," 6,790,000 "," 4,928,000 "," 1,041,000 "," 1,641,000 "," 2,498,000 "," 3,032,000 "," 5,322,000 "," 893,000 "," 5,150,000 "," 4,704,000 "," 5,755,000 "," 3,925,000 "," 3,137,000 "," 2,950,000 "," 1,439,000 "," 6,024,000 "," 2,564,000 "," 6,381,000 "," 4,277,000 "," 4,330,000 "
경희피아노음악교습소,"서울특별시 동작구 등용로 127 , 현대A상가 103동 106호 (대방동,대방동현대아파트)",예능(대),예능(중),음악," 3,285,000 "," 4,093,000 "," 4,497,000 "," 4,986,000 "," 2,119,000 "," 601,000 "," 5,019,000 "," 267,000 "," 4,242,000 "," 4,804,000 "," 2,230,000 "," 4,436,000 "," 4,999,000 "," 532,000 "," 3,144,000 "," 4,521,000 "," 5,055,000 "," 2,497,000 "," 520,000 "," 964,000 "," 4,884,000 "," 1,878,000 "," 2,190,000 "," 1,567,000 "," 5,957,000 "," 3,999,000 "," 2,746,000 "," 1,131,000 "," 3,417,000 "," 1,550,000 "," 516,000 "," 5,201,000 "," 2,630,000 "," 1,808,000 "," 6,828,000 "," 5,503,000 "
경희피아노음악교습소,"서울특별시 동작구 등용로 127 , 현대A상가 103동 106호 (대방동,대방동현대아파트)",예능(대),예능(중),음악," 2,586,000 "," 2,778,000 "," 6,672,000 "," 5,186,000 "," 1,189,000 "," 2,943,000 "," 1,724,000 "," 2,145,000 "," 6,108,000 "," 6,299,000 "," 2,357,000 "," 6,804,000 "," 759,000 "," 4,430,000 "," 4,300,000 "," 4,869,000 "," 4,531,000 "," 5,757,000 "," 4,723,000 "," 6,754,000 "," 732,000 "," 1,233,000 "," 2,924,000 "," 1,464,000 "," 6,303,000 "," 6,175,000 "," 5,669,000 "," 5,655,000 "," 4,369,000 "," 736,000 "," 2,923,000 "," 4,375,000 "," 5,955,000 "," 1,290,000 "," 524,000 "," 1,119,000 "
경희피아노음악교습소,"서울특별시 동작구 등용로 127 , 현대A상가 103동 106호 (대방동,대방동현대아파트)",예능(대),예능(중),음악," 5,692,000 "," 4,372,000 "," 475,000 "," 5,327,000 "," 1,949,000 "," 4,409,000 "," 4,663,000 "," 4,555,000 "," 6,857,000 "," 6,244,000 "," 6,693,000 "," 4,529,000 "," 2,596,000 "," 4,112,000 "," 938,000 "," 2,714,000 "," 4,254,000 "," 4,334,000 "," 6,650,000 "," 5,605,000 "," 4,267,000 "," 2,546,000 "," 6,932,000 "," 4,093,000 "," 5,630,000 "," 977,000 "," 1,699,000 "," 5,393,000 "," 1,063,000 "," 5,954,000 "," 127,000 "," 2,120,000 "," 2,823,000 "," 5,151,000 "," 5,487,000 "," 4,064,000 "
경희피아노음악교습소,"서울특별시 동작구 등용로 127 , 현대A상가 103동 106호 (대방동,대방동현대아파트)",예능(대),예능(중),음악," 550,000 "," 6,998,000 "," 6,044,000 "," 564,000 "," 4,705,000 "," 699,000 "," 2,116,000 "," 619,000 "," 3,115,000 "," 113,000 "," 6,024,000 "," 409,000 "," 4,348,000 "," 5,697,000 "," 3,059,000 "," 1,070,000 "," 2,576,000 "," 4,106,000 "," 3,111,000 "," 4,274,000 "," 2,258,000 "," 5,645,000 "," 2,012,000 "," 2,743,000 "," 554,000 "," 1,934,000 "," 4,004,000 "," 3,089,000 "," 3,232,000 "," 6,516,000 "," 3,728,000 "," 2,446,000 "," 433,000 "," 324,000 "," 5,857,000 "," 1,324,000 "
윤음악교습소,서울특별시 관악구 보라매로62 보라매삼성아파트상가203호 (봉천동),예능(대),예능(중),음악," 3,859,000 "," 5,448,000 "," 1,755,000 "," 162,000 "," 3,783,000 "," 4,748,000 "," 5,511,000 "," 2,300,000 "," 4,400,000 "," 6,196,000 "," 129,000 "," 6,496,000 "," 5,259,000 "," 1,887,000 "," 6,959,000 "," 1,722,000 "," 3,535,000 "," 3,306,000 "," 4,886,000 "," 4,143,000 "," 4,741,000 "," 1,007,000 "," 651,000 "," 613,000 "," 6,026,000 "," 2,438,000 "," 5,095,000 "," 1,389,000 "," 4,709,000 "," 6,552,000 "," 4,584,000 "," 2,040,000 "," 2,286,000 "," 3,349,000 "," 3,398,000 "," 3,516,000 "
윤음악교습소,서울특별시 관악구 보라매로62 보라매삼성아파트상가203호 (봉천동),예능(대),예능(중),음악," 357,000 "," 4,742,000 "," 6,893,000 "," 6,257,000 "," 6,181,000 "," 4,652,000 "," 5,379,000 "," 6,663,000 "," 5,089,000 "," 3,810,000 "," 939,000 "," 1,866,000 "," 863,000 "," 6,875,000 "," 3,596,000 "," 1,461,000 "," 6,996,000 "," 3,798,000 "," 4,482,000 "," 6,196,000 "," 5,280,000 "," 2,253,000 "," 1,961,000 "," 5,071,000 "," 1,594,000 "," 3,845,000 "," 5,709,000 "," 3,774,000 "," 6,014,000 "," 2,619,000 "," 4,622,000 "," 2,904,000 "," 5,846,000 "," 632,000 "," 1,527,000 "," 4,131,000 "
윤음악교습소,서울특별시 관악구 보라매로62 보라매삼성아파트상가203호 (봉천동),예능(대),예능(중),음악," 1,662,000 "," 497,000 "," 3,772,000 "," 3,835,000 "," 5,124,000 "," 5,515,000 "," 1,585,000 "," 1,493,000 "," 875,000 "," 6,168,000 "," 6,472,000 "," 691,000 "," 2,922,000 "," 3,699,000 "," 153,000 "," 5,405,000 "," 3,605,000 "," 6,932,000 "," 2,693,000 "," 6,038,000 "," 5,257,000 "," 3,037,000 "," 5,864,000 "," 4,209,000 "," 1,832,000 "," 654,000 "," 1,301,000 "," 2,631,000 "," 5,836,000 "," 4,104,000 "," 5,538,000 "," 3,130,000 "," 6,572,000 "," 4,939,000 "," 3,267,000 "," 1,366,000 "
윤음악교습소,서울특별시 관악구 보라매로62 보라매삼성아파트상가203호 (봉천동),예능(대),예능(중),음악," 1,178,000 "," 6,087,000 "," 4,366,000 "," 6,045,000 "," 1,555,000 "," 6,420,000 "," 4,931,000 "," 3,358,000 "," 1,651,000 "," 6,726,000 "," 5,643,000 "," 2,018,000 "," 4,878,000 "," 5,402,000 "," 4,414,000 "," 5,785,000 "," 6,948,000 "," 4,497,000 "," 1,849,000 "," 3,344,000 "," 757,000 "," 4,614,000 "," 3,668,000 "," 2,566,000 "," 1,278,000 "," 2,369,000 "," 5,009,000 "," 5,366,000 "," 5,881,000 "," 6,817,000 "," 335,000 "," 4,172,000 "," 5,502,000 "," 2,712,000 "," 1,617,000 "," 2,903,000 "
윤음악교습소,서울특별시 관악구 보라매로62 보라매삼성아파트상가203호 (봉천동),예능(대),예능(중),음악," 6,143,000 "," 664,000 "," 203,000 "," 4,896,000 "," 6,265,000 "," 4,108,000 "," 488,000 "," 1,860,000 "," 3,397,000 "," 4,716,000 "," 5,548,000 "," 3,293,000 "," 3,925,000 "," 4,199,000 "," 6,641,000 "," 1,943,000 "," 5,222,000 "," 2,728,000 "," 3,741,000 "," 2,002,000 "," 515,000 "," 3,770,000 "," 1,383,000 "," 6,069,000 "," 5,676,000 "," 4,210,000 "," 2,128,000 "," 6,307,000 "," 5,000,000 "," 6,258,000 "," 832,000 "," 1,848,000 "," 6,908,000 "," 6,616,000 "," 5,323,000 "," 6,630,000 "
아마데우스음악교습소,서울특별시 동작구 장승배기로19가길 16  (노량진동),예능(대),예능(중),음악," 5,713,000 "," 3,887,000 "," 2,771,000 "," 4,842,000 "," 6,752,000 "," 1,533,000 "," 2,990,000 "," 2,736,000 "," 1,093,000 "," 2,841,000 "," 1,507,000 "," 315,000 "," 4,657,000 "," 6,815,000 "," 6,025,000 "," 953,000 "," 1,065,000 "," 1,412,000 "," 3,348,000 "," 4,306,000 "," 1,110,000 "," 3,235,000 "," 2,736,000 "," 5,492,000 "," 1,025,000 "," 5,523,000 "," 1,514,000 "," 1,941,000 "," 1,833,000 "," 158,000 "," 182,000 "," 6,361,000 "," 1,748,000 "," 6,797,000 "," 2,724,000 "," 533,000 "
아마데우스음악교습소,서울특별시 동작구 장승배기로19가길 16  (노량진동),예능(대),예능(중),음악," 4,171,000 "," 688,000 "," 1,484,000 "," 2,735,000 "," 2,710,000 "," 1,492,000 "," 1,728,000 "," 2,036,000 "," 5,971,000 "," 1,703,000 "," 3,356,000 "," 4,316,000 "," 2,429,000 "," 6,280,000 "," 3,828,000 "," 1,249,000 "," 2,799,000 "," 3,574,000 "," 1,043,000 "," 4,387,000 "," 644,000 "," 1,866,000 "," 3,674,000 "," 1,554,000 "," 1,469,000 "," 4,818,000 "," 4,218,000 "," 200,000 "," 2,250,000 "," 5,913,000 "," 6,981,000 "," 3,704,000 "," 653,000 "," 1,238,000 "," 6,350,000 "," 6,772,000 "
아마데우스음악교습소,서울특별시 동작구 장승배기로19가길 16  (노량진동),예능(대),예능(중),음악," 710,000 "," 6,555,000 "," 413,000 "," 5,824,000 "," 254,000 "," 173,000 "," 3,245,000 "," 5,787,000 "," 1,811,000 "," 1,240,000 "," 850,000 "," 4,734,000 "," 5,875,000 "," 337,000 "," 3,454,000 "," 1,200,000 "," 5,717,000 "," 2,862,000 "," 1,221,000 "," 6,050,000 "," 1,731,000 "," 2,807,000 "," 5,042,000 "," 6,983,000 "," 1,588,000 "," 4,421,000 "," 3,414,000 "," 5,710,000 "," 6,220,000 "," 5,121,000 "," 3,547,000 "," 893,000 "," 5,249,000 "," 2,396,000 "," 6,007,000 "," 6,022,000 "
아마데우스음악교습소,서울특별시 동작구 장승배기로19가길 16  (노량진동),예능(대),예능(중),음악," 3,671,000 "," 6,307,000 "," 2,474,000 "," 1,150,000 "," 1,634,000 "," 2,661,000 "," 3,898,000 "," 6,995,000 "," 5,810,000 "," 6,679,000 "," 6,616,000 "," 1,589,000 "," 1,703,000 "," 3,874,000 "," 6,281,000 "," 1,362,000 "," 6,388,000 "," 5,999,000 "," 4,931,000 "," 3,193,000 "," 6,796,000 "," 4,319,000 "," 3,661,000 "," 2,279,000 "," 4,238,000 "," 1,174,000 "," 1,684,000 "," 2,637,000 "," 6,145,000 "," 6,158,000 "," 6,208,000 "," 161,000 "," 2,990,000 "," 3,487,000 "," 2,160,000 "," 4,808,000 "
